key,name,system,energy_TeV,centrality,observable,x,xlow,xhigh,y,stat_minus,stat_plus,sys_minus,sys_plus,source_row,table_doi
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,3.7,3.6,3.8,0.1855,0.003075,0.003075,0.01737,0.01737,44,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,3.9,3.8,4.0,0.1702,0.002838,0.002838,0.0164,0.0164,45,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,4.25,4.0,4.5,0.1556,0.001347,0.001347,0.01888,0.01888,46,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,4.75,4.5,5.0,0.1394,0.001453,0.001453,0.01695,0.01695,47,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,5.25,5.0,5.5,0.1285,0.001505,0.001505,0.01567,0.01567,48,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,5.75,5.5,6.0,0.1248,0.001745,0.001745,0.01528,0.01528,49,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,6.25,6.0,6.5,0.1251,0.002086,0.002086,0.01546,0.01546,50,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,6.75,6.5,7.0,0.1287,0.002583,0.002583,0.01592,0.01592,52,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,7.5,7.0,8.0,0.13,0.002577,0.002577,0.01615,0.01615,53,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,8.5,8.0,9.0,0.1402,0.003757,0.003757,0.0174,0.0174,54,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,9.5,9.0,10.0,0.1558,0.005451,0.005451,0.01937,0.01937,56,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,10.5,10.0,11.0,0.1695,0.007611,0.007611,0.02118,0.02118,57,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,11.5,11.0,12.0,0.1823,0.01034,0.01034,0.02295,0.02295,59,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,12.5,12.0,13.0,0.1868,0.01287,0.01287,0.02377,0.02377,60,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,13.5,13.0,14.0,0.2057,0.01754,0.01754,0.02649,0.02649,62,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,14.5,14.0,15.0,0.218,0.02218,0.02218,0.02848,0.02848,63,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,15.5,15.0,16.0,0.2332,0.02833,0.02833,0.03103,0.03103,64,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,17.0,16.0,18.0,0.2331,0.02618,0.02618,0.03178,0.03178,66,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,19.0,18.0,20.0,0.2957,0.04516,0.04516,0.04194,0.04194,67,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.225,0.2,0.25,0.1613,0.002302,0.002302,0.02614,0.02614,5,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.275,0.25,0.3,0.1611,0.001483,0.001483,0.01925,0.01925,6,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.32499999999999996,0.3,0.35,0.1831,0.001476,0.001476,0.01612,0.01612,7,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.375,0.35,0.4,0.2023,0.001527,0.001527,0.01719,0.01719,8,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.42500000000000004,0.4,0.45,0.218,0.002953,0.002953,0.02012,0.02012,9,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.475,0.45,0.5,0.2276,0.00193,0.00193,0.03015,0.03015,10,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.525,0.5,0.55,0.242,0.003032,0.003032,0.01724,0.01724,11,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.575,0.55,0.6,0.2525,0.003154,0.003154,0.02408,0.02408,12,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.625,0.6,0.65,0.2675,0.003301,0.003301,0.02539,0.02539,13,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.675,0.65,0.7,0.2917,0.003609,0.003609,0.02791,0.02791,14,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.725,0.7,0.75,0.3159,0.004057,0.004057,0.03043,0.03043,15,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.775,0.75,0.8,0.3401,0.004425,0.004425,0.03212,0.03212,16,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.825,0.8,0.85,0.3551,0.004681,0.004681,0.03373,0.03373,17,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.875,0.85,0.9,0.3818,0.005583,0.005583,0.03564,0.03564,18,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.925,0.9,0.95,0.3935,0.006017,0.006017,0.03661,0.03661,19,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,0.975,0.95,1.0,0.4131,0.006535,0.006535,0.03872,0.03872,20,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.05,1.0,1.1,0.4311,0.005317,0.005317,0.04074,0.04074,21,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.15,1.1,1.2,0.4562,0.006239,0.006239,0.04332,0.04332,22,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.25,1.2,1.3,0.479,0.006015,0.006015,0.05539,0.05539,23,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.35,1.3,1.4,0.503,0.00692,0.00692,0.0593,0.0593,24,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.45,1.4,1.5,0.5041,0.007548,0.007548,0.06145,0.06145,25,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.55,1.5,1.6,0.5163,0.005449,0.005449,0.04875,0.04875,26,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.65,1.6,1.7,0.5251,0.006018,0.006018,0.04914,0.04914,27,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.75,1.7,1.8,0.5085,0.006164,0.006164,0.04898,0.04898,28,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.85,1.8,1.9,0.4927,0.006507,0.006507,0.0477,0.0477,29,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,1.95,1.9,2.0,0.4727,0.006676,0.006676,0.04694,0.04694,30,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.05,2.0,2.1,0.4512,0.006691,0.006691,0.04572,0.04572,31,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.1500000000000004,2.1,2.2,0.4473,0.007453,0.007453,0.04313,0.04313,32,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.25,2.2,2.3,0.4459,0.007655,0.007655,0.04651,0.04651,33,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.3499999999999996,2.3,2.4,0.4494,0.00852,0.00852,0.04566,0.04566,34,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.45,2.4,2.5,0.4154,0.01014,0.01014,0.04485,0.04485,35,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.55,2.5,2.6,0.4215,0.01117,0.01117,0.04676,0.04676,36,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.6500000000000004,2.6,2.7,0.4074,0.01165,0.01165,0.04643,0.04643,37,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.75,2.7,2.8,0.3968,0.01235,0.01235,0.04745,0.04745,38,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.8499999999999996,2.8,2.9,0.3635,0.01264,0.01264,0.04218,0.04218,39,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,2.95,2.9,3.0,0.3475,0.01177,0.01177,0.04193,0.04193,40,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,3.1,3.0,3.2,0.3081,0.009212,0.009212,0.03666,0.03666,41,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,3.3,3.2,3.4,0.2703,0.00741,0.00741,0.03074,0.03074,42,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,3.5,3.4,3.6,0.2506,0.006553,0.006553,0.02889,0.02889,43,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,3.7,3.6,3.8,0.2325,0.003097,0.003097,0.03149,0.03149,44,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,3.9,3.8,4.0,0.216,0.002961,0.002961,0.02866,0.02866,45,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,4.25,4.0,4.5,0.1707,0.002286,0.002286,0.02882,0.02882,46,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,4.75,4.5,5.0,0.1403,0.002266,0.002266,0.02275,0.02275,47,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,5.25,5.0,5.5,0.1229,0.002327,0.002327,0.01955,0.01955,48,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,5.75,5.5,6.0,0.1181,0.002642,0.002642,0.01879,0.01879,49,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,6.25,6.0,6.5,0.1143,0.002964,0.002964,0.01896,0.01896,50,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,6.75,6.5,7.0,0.1126,0.003465,0.003465,0.01768,0.01768,52,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,7.5,7.0,8.0,0.1171,0.003604,0.003604,0.01875,0.01875,53,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,8.5,8.0,9.0,0.1326,0.005458,0.005458,0.02114,0.02114,54,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,9.5,9.0,10.0,0.1377,0.007169,0.007169,0.02171,0.02171,56,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,10.5,10.0,11.0,0.1383,0.009438,0.009438,0.02179,0.02179,57,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,11.5,11.0,12.0,0.1565,0.01333,0.01333,0.02436,0.02436,59,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,12.5,12.0,13.0,0.1789,0.0178,0.0178,0.02747,0.02747,60,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,13.5,13.0,14.0,0.1647,0.02039,0.02039,0.02576,0.02576,62,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,14.5,14.0,15.0,0.1893,0.02689,0.02689,0.03017,0.03017,63,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,15.5,15.0,16.0,0.2247,0.03944,0.03944,0.03593,0.03593,64,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,17.0,16.0,18.0,0.2916,0.06278,0.06278,0.04985,0.04985,66,10.17182/hepdata.71310.v1/t7
pb276_k,K±,Pb-Pb,2.76,0–5%,RAA,19.0,18.0,20.0,0.3657,0.09575,0.09575,0.0621,0.0621,67,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.32499999999999996,0.3,0.35,0.0612,0.001566,0.001566,0.01064,0.01064,7,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.375,0.35,0.4,0.0653,0.001321,0.001321,0.01052,0.01052,8,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.42500000000000004,0.4,0.45,0.07076,0.001198,0.001198,0.01092,0.01092,9,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.475,0.45,0.5,0.07301,0.0007589,0.0007589,0.008659,0.008659,10,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.525,0.5,0.55,0.08379,0.0008245,0.0008245,0.008438,0.008438,11,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.575,0.55,0.6,0.09527,0.0008968,0.0008968,0.009441,0.009441,12,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.625,0.6,0.65,0.0996,0.0009759,0.0009759,0.01131,0.01131,13,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.675,0.65,0.7,0.1109,0.001169,0.001169,0.01189,0.01189,14,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.725,0.7,0.75,0.1224,0.001308,0.001308,0.01256,0.01256,15,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.775,0.75,0.8,0.1324,0.001445,0.001445,0.013,0.013,16,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.825,0.8,0.85,0.1458,0.001726,0.001726,0.01368,0.01368,17,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.875,0.85,0.9,0.1584,0.001959,0.001959,0.01449,0.01449,18,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.925,0.9,0.95,0.1773,0.002279,0.002279,0.01599,0.01599,19,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,0.975,0.95,1.0,0.195,0.002602,0.002602,0.01749,0.01749,20,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.05,1.0,1.1,0.2264,0.002276,0.002276,0.01986,0.01986,21,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.15,1.1,1.2,0.2747,0.003043,0.003043,0.02387,0.02387,22,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.25,1.2,1.3,0.3257,0.003873,0.003873,0.02816,0.02816,23,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.35,1.3,1.4,0.3837,0.005022,0.005022,0.03322,0.03322,24,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.45,1.4,1.5,0.4325,0.006013,0.006013,0.0379,0.0379,25,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.55,1.5,1.6,0.4987,0.006273,0.006273,0.03845,0.03845,26,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.65,1.6,1.7,0.5448,0.006997,0.006997,0.04392,0.04392,27,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.75,1.7,1.8,0.6018,0.008434,0.008434,0.04856,0.04856,28,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.85,1.8,1.9,0.6372,0.008968,0.008968,0.05387,0.05387,29,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,1.95,1.9,2.0,0.6954,0.01026,0.01026,0.05878,0.05878,30,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.05,2.0,2.1,0.7082,0.0118,0.0118,0.06099,0.06099,31,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.1500000000000004,2.1,2.2,0.7823,0.01382,0.01382,0.06547,0.06547,32,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.25,2.2,2.3,0.7864,0.01511,0.01511,0.06618,0.06618,33,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.3499999999999996,2.3,2.4,0.7997,0.01638,0.01638,0.06729,0.06729,34,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.45,2.4,2.5,0.8658,0.01954,0.01954,0.07503,0.07503,35,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.55,2.5,2.6,0.8316,0.02074,0.02074,0.07019,0.07019,36,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.6500000000000004,2.6,2.7,0.8407,0.02241,0.02241,0.0738,0.0738,37,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.75,2.7,2.8,0.8134,0.02323,0.02323,0.07396,0.07396,38,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.8499999999999996,2.8,2.9,0.8127,0.02533,0.02533,0.07296,0.07296,39,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,2.95,2.9,3.0,0.7946,0.02622,0.02622,0.07599,0.07599,40,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,3.1,3.0,3.2,0.7529,0.02224,0.02224,0.07261,0.07261,41,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,3.3,3.2,3.4,0.7388,0.02141,0.02141,0.07667,0.07667,42,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,3.5,3.4,3.6,0.7085,0.0246,0.0246,0.07266,0.07266,43,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,3.7,3.6,3.8,0.6588,0.02323,0.02323,0.06911,0.06911,44,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,3.9,3.8,4.0,0.5953,0.02685,0.02685,0.06344,0.06344,45,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,4.25,4.0,4.5,0.5255,0.008755,0.008755,0.08608,0.08608,46,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,4.75,4.5,5.0,0.4544,0.01011,0.01011,0.07277,0.07277,47,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,5.25,5.0,5.5,0.363,0.01026,0.01026,0.05946,0.05946,48,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,5.75,5.5,6.0,0.3017,0.01085,0.01085,0.05039,0.05039,49,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,6.5,6.0,7.0,0.2487,0.008994,0.008994,0.04609,0.04609,51,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,7.5,7.0,8.0,0.2188,0.01433,0.01433,0.04401,0.04401,53,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,9.0,8.0,10.0,0.1964,0.0155,0.0155,0.04503,0.04503,55,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,11.0,10.0,12.0,0.1689,0.02865,0.02865,0.04569,0.04569,58,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,13.5,12.0,15.0,0.2517,0.07227,0.07227,0.0811,0.0811,61,10.17182/hepdata.71310.v1/t7
pb276_p,p + p̄,Pb-Pb,2.76,0–5%,RAA,17.5,15.0,20.0,0.2007,0.0724,0.0724,0.06717,0.06717,65,10.17182/hepdata.71310.v1/t7
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,1.1,1.0,1.2,0.3503286,0.01121307,0.01121307,0.02594052,0.02594052,0,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,1.3,1.2,1.4,0.3901527,0.01124587,0.01124587,0.02550731,0.02550731,1,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,1.5,1.4,1.6,0.3693854,0.01077542,0.01077542,0.02209828,0.02209828,2,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,1.7,1.6,1.8,0.3880769,0.01173273,0.01173273,0.02161789,0.02161789,3,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,1.9,1.8,2.0,0.344561,0.01192858,0.01192858,0.02047828,0.02047828,4,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,2.1,2.0,2.2,0.3306639,0.01177416,0.01177416,0.01846393,0.01846393,5,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,2.3,2.2,2.4,0.3340664,0.01330046,0.01330046,0.01925292,0.01925292,6,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,2.5,2.4,2.6,0.282178,0.01275515,0.01275515,0.01491704,0.01491704,7,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,2.8,2.6,3.0,0.2473348,0.009239885,0.009239885,0.01314932,0.01314932,8,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,3.25,3.0,3.5,0.2176767,0.009524988,0.009524988,0.01230521,0.01230521,9,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,3.75,3.5,4.0,0.187283,0.01163877,0.01163877,0.01013183,0.01013183,10,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,4.5,4.0,5.0,0.1443765,0.007399959,0.007399959,0.008188124,0.008188124,11,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,5.5,5.0,6.0,0.1421629,0.01024274,0.01024274,0.009629574,0.009629574,12,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,7.0,6.0,8.0,0.1180682,0.007914333,0.007914333,0.009380358,0.009380358,13,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,9.0,8.0,10.0,0.1454577,0.00605984,0.00605984,0.01291818,0.01291818,14,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,11.0,10.0,12.0,0.1480917,0.01022878,0.01022878,0.01470908,0.01470908,15,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,13.0,12.0,14.0,0.1882728,0.01630044,0.01630044,0.02498255,0.02498255,16,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,15.5,14.0,17.0,0.1902008,0.01038276,0.01038276,0.04861923,0.04861923,17,10.17182/hepdata.83964.v1/t5
pb276_pi0,π⁰,Pb-Pb,2.76,0–10%,RAA,18.5,17.0,20.0,0.240398,0.0187222,0.0187222,0.06931189,0.06931189,18,10.17182/hepdata.83964.v1/t5
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,1.25,1.0,1.5,0.4982817,0.161066,0.161066,0.1300107,0.1300107,0,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,1.75,1.5,2.0,0.4920547,0.1408247,0.1408247,0.1051048,0.1051048,1,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,2.5,2.0,3.0,0.4423092,0.08443605,0.08443605,0.0789167,0.0789167,2,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,3.5,3.0,4.0,0.2585696,0.05729917,0.05729917,0.04812423,0.04812423,3,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,5.0,4.0,6.0,0.1101894,0.01320016,0.01320016,0.01689691,0.01689691,4,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,7.0,6.0,8.0,0.1067985,0.009822699,0.009822699,0.01579535,0.01579535,5,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,9.0,8.0,10.0,0.1404146,0.01446276,0.01446276,0.02117097,0.02117097,6,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,11.0,10.0,12.0,0.1469927,0.01605335,0.01605335,0.02652812,0.02652812,7,10.17182/hepdata.83964.v1/t7
